case_id,source_kind,prompt,reference_answer,reference_source,answer_hash,source_row_id,question_variant_rank,token_count_reference,source_dataset,source_revision,adapter_raw_answer,adapter_answer,adapter_token_f1,adapter_reference_marker_recall,adapter_protocol_marker_count,adapter_repeated_ngram_ratio,adapter_generated_tokens,adapter_latency_seconds,adapter_hit_max_new_tokens,adapter_error,reviewer_substance_correct,reviewer_citation_correct,reviewer_complete,reviewer_current,reviewer_grounded,reviewer_abstained_appropriately,reviewer_notes
qa-test-00058,qa_test,Apa redaksi asli dari Pasal 211 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008?,"Frasa hukum penting dalam Pasal 211 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
(1) Syahbandar memiliki kewenangan tertinggi melaksanakan koordinasi kegiatan kepabeanan, keimigrasian, kekarantinaan, dan kegiatan institusi pemerintahan lainnya. (2) Koordinasi yang dilaksanakan oleh Syahbandar sebagaimana dimaksud pada ayat (1) dalam rangka pengawasan dan penegakan hukum di bidang keselamatan dan keamanan pelayaran .",undang-undang|17|2008,414d57957efbf308c39a1594ed4f5ae4377f3f905ad8f2bdab1904f6c33b3b95,train-00004-of-00021.parquet:3384988,1,151,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Frasa hukum penting dalam Pasal 211 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 21. Ketentuan<|im_end|>","Frasa hukum penting dalam Pasal 211 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 21. Ketentuan",0.353741,1.0,0,0.0,138,5.0365,False,,,,,,,,
qa-test-00059,qa_test,Kutipan isi Pasal 18 menurut Peraturan Menteri Keuangan Republik Indonesia No 107 Tahun 1945 berbunyi apa?,"Kutipan isi Pasal berbunyi: Pasal 18 dalam Peraturan Menteri Keuangan Republik Indonesia No 107 Tahun 1945 tentang Penerbitan Dan Penjualan Surat Berharga Syariah Negara:
ayat (1), Direktur Jenderal dapat menerima seluruh, menerima sebagian, atau membatalkan hasil kesepakatan yang telah dituangkan dalam dokumen kesepakatan sebagaimana dimaksud dalam",peraturan menteri|107|1945,41d0178459678cc36bf73c505f58c28d29be27d93c59e67bee3876cbe1e963f9,train-00018-of-00021.parquet:17515042,1,116,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan isi Pasal berbunyi: Pasal 18 dalam Peraturan Menteri Keuangan Republik Indonesia No 107 Tahun 1945 tentang Tarif Layanan Badan Layanan Umum:
(1) Tarif penggunaan lahan, ruangan, dan gedung sebagaimana dimaksud dalam<|im_end|>","Kutipan isi Pasal berbunyi: Pasal 18 dalam Peraturan Menteri Keuangan Republik Indonesia No 107 Tahun 1945 tentang Tarif Layanan Badan Layanan Umum:
(1) Tarif penggunaan lahan, ruangan, dan gedung sebagaimana dimaksud dalam",0.564103,1.0,0,0.0,52,1.9363,False,,,,,,,,
qa-test-00060,qa_test,Sebutkan ketentuan resmi dari Pasal 4 menurut Undang- Undang Republik Indonesia No 23 Tahun 2013!,"Bacaan isi hukum Pasal berdasarkan Pasal 4 dalam Undang- Undang Republik Indonesia No 23 Tahun 2013 tentang Anggaran Pendapatan Dan Belanja Negara:
(1) Penerimaan Perpajakan sebagaimana dimaksud dalam",answer:43320b293dffd0bf2fe1b6387e5fb7d127af9f074c70a9d0cac3ca4b29044927,43320b293dffd0bf2fe1b6387e5fb7d127af9f074c70a9d0cac3ca4b29044927,train-00004-of-00021.parquet:3130939,1,85,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Bacaan isi hukum Pasal berdasarkan Pasal 4 dalam Undang- Undang Republik Indonesia No 23 Tahun 2013 tentang Anggaran Pendapatan Dan Belanja Negara:
(1) Penerimaan Negara Bukan Pajak sebagaimana dimaksud dalam<|im_end|>","Bacaan isi hukum Pasal berdasarkan Pasal 4 dalam Undang- Undang Republik Indonesia No 23 Tahun 2013 tentang Anggaran Pendapatan Dan Belanja Negara:
(1) Penerimaan Negara Bukan Pajak sebagaimana dimaksud dalam",0.931034,1.0,0,0.0,47,1.7554,False,,,,,,,,
qa-test-00061,qa_test,Uraikan teks hukum dari Pasal 14 menurut Peraturan Menteri Pendidikan Dan Kebudayaan No 34 Tahun 2019!,"Teks hukum dari Pasal 14 dalam Peraturan Menteri Pendidikan Dan Kebudayaan No 34 Tahun 2019 tentang Tata Edar, Pertunjukan, Ekspor, D An Impor Film:
. (2) Dalam hal Menteri belum dapat memenuhi ketentuan sebagaimana dimaksud pada ayat (1) maka Pelaku Usaha Pertunjukan Film tidak wajib memenuhi ketentuan sebagaimana dimaksud dalam",peraturan menteri|34|2019,44d6358330aee9076ac2d9f47b8dd4f5d50e41aaeca9fdc9d8054ea9dbee3441,train-00013-of-00021.parquet:12142648,1,114,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Teks hukum dari Pasal 14 dalam Peraturan Menteri Pendidikan Dan Kebudayaan No 34 Tahun 2019 tentang Pedoman Penyelesaian Kerugian Negara Terhadap Pegawai:
(1) Dalam hal hasil pemeriksaan sebagaimana dimaksud dalam<|im_end|>","Teks hukum dari Pasal 14 dalam Peraturan Menteri Pendidikan Dan Kebudayaan No 34 Tahun 2019 tentang Pedoman Penyelesaian Kerugian Negara Terhadap Pegawai:
(1) Dalam hal hasil pemeriksaan sebagaimana dimaksud dalam",0.556962,1.0,0,0.0,48,1.7941,False,,,,,,,,
qa-test-00062,qa_test,"Apa saja elemen/komponen yang dibahas dalam Pasal 54 dari Peraturan Menteri Pendidikan , Kebudayaan, Riset, Dan Teknologi No 21 Tahun 2024?","Isi resmi sebagaimana tercatat dalam Pasal 54 dalam Peraturan Menteri Pendidikan , Kebudayaan, Riset, Dan Teknologi No 21 Tahun 2024 tentang Organisasi Dan Tata Kerja Universitas Tanjungpura:
Dalam melaksanakan tugas sebagaimana dimaksud dalam",peraturan menteri|21|2024,45353373e4b99a8b948599e286f1efa88583df5a3164bb43becff1709d311fe9,train-00021-of-00021.parquet:20214060,1,100,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi resmi sebagaimana tercatat dalam Pasal 54 dalam Peraturan Menteri Pendidikan , Kebudayaan, Riset, Dan Teknologi No 21 Tahun 2024 tentang Perubahan Atas Peraturan Menteri Pendidikan, Kebudayaan,:
diubah sehingga berbunyi sebagai berikut:<|im_end|>","Isi resmi sebagaimana tercatat dalam Pasal 54 dalam Peraturan Menteri Pendidikan , Kebudayaan, Riset, Dan Teknologi No 21 Tahun 2024 tentang Perubahan Atas Peraturan Menteri Pendidikan, Kebudayaan,:
diubah sehingga berbunyi sebagai berikut:",0.634921,1.0,0,0.0,51,1.9021,False,,,,,,,,
qa-test-00063,qa_test,Apa saja hal yang dijelaskan dalam Pasal 11 dari Peraturan Menter! Keuangan Republik Indonesia No nan Tahun 2014?,"Berikut adalah isi hukum dari Pasal 11 dalam Peraturan Menter! Keuangan Republik Indonesia No nan Tahun 2014 tentang Tata Cara Penundaan Dan/Atau Pemotongan Dana Perimbangan:
(1) Penundaan DAU dan/atau DBH sebagaimana dimaksud dalam",answer:46402464ba18388f42a2ea3ac95f08b7802d6cc3131a01278ec10f186d7d862d,46402464ba18388f42a2ea3ac95f08b7802d6cc3131a01278ec10f186d7d862d,train-00007-of-00021.parquet:6879061,1,101,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut adalah isi hukum dari Pasal 11 dalam Peraturan Menter! Keuangan Republik Indonesia No nan Tahun 2014 tentang Tata Cara Pelaksanaan:
(1) Dalam hal terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah, perubahan tersebut harus mendapat persetujuan dari Menteri Keuangan. (2) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah. (3) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah. (4) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa","Berikut adalah isi hukum dari Pasal 11 dalam Peraturan Menter! Keuangan Republik Indonesia No nan Tahun 2014 tentang Tata Cara Pelaksanaan:
(1) Dalam hal terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah, perubahan tersebut harus mendapat persetujuan dari Menteri Keuangan. (2) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah. (3) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah. (4) Perubahan sebagaimana dimaksud pada ayat (1) dapat dilakukan dalam hal: a. terdapat perubahan atas jumlah dan/ atau jenis barang dan/ atau jasa yang akan diserahkan kepada Pemerintah Daerah; dan/ atau b. terdapat perubahan atas besaran nilai barang dan/ atau jasa",0.255708,1.0,0,0.519553,256,9.2854,True,,,,,,,,
qa-test-00064,qa_test,Apa saja hal yang dijelaskan dalam Pasal 4 dari Undang-Undang Republik Indonesia No 44 Tahun 2008?,"Berikut adalah isi hukum dari Pasal 4 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008 tentang Pornografi:
.",undang-undang|44|2008,468f878175149682ae7e1bff9833d8131d9fc955497f830e8cfae5687766beef,train-00003-of-00021.parquet:2883861,1,71,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut adalah isi hukum dari Pasal 4 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008 tentang Pembentukan Kabupaten Buton Utara:
Cukup jelas.<|im_end|>","Berikut adalah isi hukum dari Pasal 4 dalam Undang-Undang Republik Indonesia No 44 Tahun 2008 tentang Pembentukan Kabupaten Buton Utara:
Cukup jelas.",0.829268,1.0,0,0.0,39,1.4678,False,,,,,,,,
qa-test-00065,qa_test,Berikan isi dokumen dari Pasal 3 dalam Peraturan Menteri Pemuda Dan Olahraga No 3 Tahun 2024!,"Isi dokumen dari Pasal 3 dalam Peraturan Menteri Pemuda Dan Olahraga No 3 Tahun 2024 tentang Tata Cara Pemberian Rekomendasi:
ayat (2) huruf h diterbitkan oleh Menteri dalam rangka pengajuan permohonan pemberian kewarganegaraan Republik Indonesia bagi olahragawan warga negara asing dan/atau tenaga Keolahragaan warga negara asing yang telah berjasa kepada Negara Republik Indonesia atau dengan alasan kepentingan negara. (2) Tata cara pemberian Rekomendasi sebagaimana dimaksud pada ayat (1) dilaksanakan sesuai dengan ketentuan peraturan perundang -undangan.",peraturan menteri|3|2024,46c35a0193189076bfde9f1b93da5817b5d402940f1789609815c19467dd4acc,train-00020-of-00021.parquet:19545345,1,148,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi dokumen dari Pasal 3 dalam Peraturan Menteri Pemuda Dan Olahraga No 3 Tahun 2024 tentang Tata Cara Pengangkatan Pegawai Negeri Sipil Dalam Jabatan:
(1) Pengangkatan PNS dalam Jabatan Fungsional Pelatih Olahraga melalui Penyesuaian/ Inpassing sebagaimana dimaksud dalam<|im_end|>","Isi dokumen dari Pasal 3 dalam Peraturan Menteri Pemuda Dan Olahraga No 3 Tahun 2024 tentang Tata Cara Pengangkatan Pegawai Negeri Sipil Dalam Jabatan:
(1) Pengangkatan PNS dalam Jabatan Fungsional Pelatih Olahraga melalui Penyesuaian/ Inpassing sebagaimana dimaksud dalam",0.385965,1.0,0,0.0,64,2.368,False,,,,,,,,
qa-test-00066,qa_test,Apa saja poin yang tercantum dalam Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021?,"Berikut kutipan verbatim dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Pajak Daerah Dan Retribusi Daerah Dalam Rangka Mendukung:
huruf b dilakukan oleh gubernur, Menteri Dalam Negeri, dan Menteri Keuangan. (2) Rancangan Perda kabupaten/kota mengenai Pajak dan Retribusi yang telah disetujui bersama oleh DPRD kabupaten/kota dan bupati/wali kota sebelum ditetapkan wajib disampaikan kepada gubernur, Menteri Dalam Negeri, dan Menteri Keuangan paling lama 3 (tiga) hari kerja terhitung sejak tanggal persetujuan. (3) Rancangan Perda kabupaten/kota mengenai Pajak dan Retribusi sebagaimana dimaksud pada ayat (2) disampaikan bupati/wali kota melalui surat permohonan evaluasi dengan paling sedikit melampirkan: a. latar belakang dan penjelasan paling sedikit memuat: 1. dasar pertimbangan penetapan tarif Pajak dan Retribusi; 2. proyeksi penerimaan Pajak dan R etribusi berdasarkan potensi; dan 3. dampak terhadap kemudahan berusaha, dan b. berita acara/naskah persetujuan bersama antara DPRD kabupaten/kota dan bupati/wali kota.",peraturan pemerintah|6|2021,47584bff69f77f7f4c7f1b743ca20bb3d7f57e2668e80df902547ae71992e190,train-00016-of-00021.parquet:15230383,1,268,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut kutipan verbatim dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
ayat (1) huruf a dilakukan oleh: a. Pemerintah Pusat; b. Pemerintah Daerah; dan/atau c. badan usaha. (2) Penyelenggaraan prasarana dan sarana Pelayaran sebagaimana dimaksud pada ayat (1) dilakukan untuk: a. mendukung kegiatan Pelayaran; b. mendukung kegiatan usaha Pelayaran; dan/atau c. mendukung kegiatan jasa Pelayaran. (3) Penyelenggaraan prasarana dan sarana Pelayaran sebagaimana dimaksud pada ayat (1) dilakukan sesuai dengan ketentuan peraturan perundang -undangan.<|im_end|>","Berikut kutipan verbatim dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
ayat (1) huruf a dilakukan oleh: a. Pemerintah Pusat; b. Pemerintah Daerah; dan/atau c. badan usaha. (2) Penyelenggaraan prasarana dan sarana Pelayaran sebagaimana dimaksud pada ayat (1) dilakukan untuk: a. mendukung kegiatan Pelayaran; b. mendukung kegiatan usaha Pelayaran; dan/atau c. mendukung kegiatan jasa Pelayaran. (3) Penyelenggaraan prasarana dan sarana Pelayaran sebagaimana dimaksud pada ayat (1) dilakukan sesuai dengan ketentuan peraturan perundang -undangan.",0.309013,1.0,0,0.076923,143,5.2148,False,,,,,,,,
qa-test-00067,qa_test,"Menurut Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009, apa yang diatur dalam Pasal 16?","Rumusan Pasal berdasarkan Pasal 16 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
Cukup jelas.",peraturan pemerintah|72|2009,48f41bd29597932f5dfdbef8640b1b75672e704f7ce6f690b3f4a8eabf804558,train-00001-of-00021.parquet:176881,1,81,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Rumusan Pasal berdasarkan Pasal 16 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.<|im_end|>","Rumusan Pasal berdasarkan Pasal 16 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.",0.734694,1.0,0,0.0,43,1.6108,False,,,,,,,,
qa-test-00068,qa_test,Apa saja poin yang tercantum dalam Pasal 48 dalam Peraturan Menteri Perdagangan Republik Indonesia No 3 Tahun 2024?,"Berikut kutipan verbatim dari Pasal 48 dalam Peraturan Menteri Perdagangan Republik Indonesia No 3 Tahun 2024 tentang Perubahan Atas Peraturan Menteri Perdagangan Nomor 36:
disis ipkan 1 (satu) ayat, yakni ayat (2a) sehingga",peraturan menteri|3|2024,494dc10dee2b3063f0cdc9891f135d1469624f0258e8ceba47d2cebfaa2ae32d,train-00020-of-00021.parquet:19859258,1,99,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut kutipan verbatim dari Pasal 48 dalam Peraturan Menteri Perdagangan Republik Indonesia No 3 Tahun 2024 tentang Besaran, Persyaratan, Dan Tata Cara Pengenaan Tarif:
(1) Tarif atas jenis PNBP yang berasal dari jasa layanan pendidikan sebagaimana dimaksud dalam<|im_end|>","Berikut kutipan verbatim dari Pasal 48 dalam Peraturan Menteri Perdagangan Republik Indonesia No 3 Tahun 2024 tentang Besaran, Persyaratan, Dan Tata Cara Pengenaan Tarif:
(1) Tarif atas jenis PNBP yang berasal dari jasa layanan pendidikan sebagaimana dimaksud dalam",0.535211,1.0,0,0.0,60,2.2255,False,,,,,,,,
qa-test-00069,qa_test,Tulis isi hukum dari Pasal 18 dalam Keputusan Gubernur Propinsi Daerah Khusus Ibukota Jakarta No 64 Tahun 2001!,"Isi hukum dari Pasal 18 dalam Keputusan Gubernur Propinsi Daerah Khusus Ibukota Jakarta No 64 Tahun 2001 tentang Petunjuk Teknis Pemungutan Retribusi Monumen Nasional:
Permohonan keberatan atas ketetapan retribusi monumen nasional terutang sebagaimana dimaksud pada",keputusan gubernur|64|2001,495ac2a3e1ce0884d34ccb4290f526df4902e23b1dadff45c015552bd7884342,train-00012-of-00021.parquet:11758693,1,108,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi hukum dari Pasal 18 dalam Keputusan Gubernur Propinsi Daerah Khusus Ibukota Jakarta No 64 Tahun 2001 tentang Pedoman Pembentukan, Penghapusan Dan/Atau:
(1) Dalam hal terjadi perubahan nama Desa, nama kelurahan, nama kecamatan, nama kelurahan dan nama kecamatan sebagaimana dimaksud dalam<|im_end|>","Isi hukum dari Pasal 18 dalam Keputusan Gubernur Propinsi Daerah Khusus Ibukota Jakarta No 64 Tahun 2001 tentang Pedoman Pembentukan, Penghapusan Dan/Atau:
(1) Dalam hal terjadi perubahan nama Desa, nama kelurahan, nama kecamatan, nama kelurahan dan nama kecamatan sebagaimana dimaksud dalam",0.519481,1.0,0,0.0,71,2.6202,False,,,,,,,,
qa-test-00070,qa_test,Tulis isi hukum dari Pasal 26 dalam Nomor 11 Tahun 201 4 No 11 Tahun 1945!,"Isi hukum dari Pasal 26 dalam Nomor 11 Tahun 201 4 No 11 Tahun 1945 tentang Penyelenggaraan Pendidikan:
Dalam penyelenggaraan pendidikan bidang penjaminan dan pengendalian mutu pendidikan sebagaimana dimaksud dalam",answer:4a9d040a1a313dd886dca2274c30e0b175c81e5cc028a85abc631268404caec6,4a9d040a1a313dd886dca2274c30e0b175c81e5cc028a85abc631268404caec6,train-00009-of-00021.parquet:8608543,1,98,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi hukum dari Pasal 26 dalam Nomor 11 Tahun 201 4 No 11 Tahun 1945 tentang Penyelenggaraan Pendidikan:
Cukup jelas.<|im_end|>","Isi hukum dari Pasal 26 dalam Nomor 11 Tahun 201 4 No 11 Tahun 1945 tentang Penyelenggaraan Pendidikan:
Cukup jelas.",0.72,1.0,0,0.0,41,1.5354,False,,,,,,,,
qa-test-00071,qa_test,Kutipan isi Pasal 58 menurut Ng-Undang Republik Indonesia No 8 Tahun 2010 berbunyi apa?,"Kutipan isi Pasal berbunyi: Pasal 58 dalam Ng-Undang Republik Indonesia No 8 Tahun 2010 tentang Pencegahan Dan Pemberantasan Tindak Pidana Pencucian Uang:
Cukup jelas.",answer:4cbd5efa1dd825d75df0254ab3f0d939909b60a9130a0b6320d18fadab9ca348,4cbd5efa1dd825d75df0254ab3f0d939909b60a9130a0b6320d18fadab9ca348,train-00003-of-00021.parquet:2612717,1,89,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan isi Pasal berbunyi: Pasal 58 dalam Ng-Undang Republik Indonesia No 8 Tahun 2010 tentang Pencegahan Dan Pemberantasan Tindak Pidana Pencucian Uang:
Cukup jelas.<|im_end|>","Kutipan isi Pasal berbunyi: Pasal 58 dalam Ng-Undang Republik Indonesia No 8 Tahun 2010 tentang Pencegahan Dan Pemberantasan Tindak Pidana Pencucian Uang:
Cukup jelas.",1.0,1.0,0,0.0,49,1.8284,False,,,,,,,,
qa-test-00072,qa_test,"Menurut Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018, apa yang diatur dalam Pasal 133?","Rumusan Pasal berdasarkan Pasal 133 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Pedoman Penyusunan Tata Tertib Dewan Perwaislan Raiffat:
Sekretaris DPRD provinsi wajib melaporkan kepada Menteri melalui gubemur sebagai wakil Pemerintah Pusat status hukum anggota DPRD provinsi yang terlibat dalam kasus tindak pidana. Sekretaris DPRD kabupaten/kota wajib melaporkan kepada gubernur sebagai wakil Pemerintah Pusat melalui bupati/wali kota status hukum anggota DPRD kabupaten/kota yang terlibat dalam kasus tindak pidana dengan tembusan disampaikan kepada Menteri. BAB )(V KEf,ENTUAN PENUTUP",peraturan pemerintah|12|2018,4d86365b87476d71b4b85d259c2862bf25aabb51a764254d8b7024f15e16a0f7,train-00001-of-00021.parquet:626731,1,169,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Rumusan Pasal berdasarkan Pasal 133 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Penelitian, Pengujian, Dan Pengendalian:
Cukup jelas.<|im_end|>","Rumusan Pasal berdasarkan Pasal 133 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Penelitian, Pengujian, Dan Pengendalian:
Cukup jelas.",0.285714,1.0,0,0.0,43,1.6045,False,,,,,,,,
