case_id,source_available_in_candidate_corpus,regulation_key,query_article,prompt,reference_answer,retrieval_status,candidate_chunk_count,retrieved_source_ids,adapter_no_rag_answer,adapter_with_candidate_rag_answer,no_rag_reference_token_f1,rag_reference_token_f1,rag_grounded_token_precision,rag_citation_signal_present,rag_appropriate_abstention_when_source_missing,reviewer_no_rag_rating_1_to_5,reviewer_rag_rating_1_to_5,reviewer_preferred_condition,reviewer_substance_correct,reviewer_grounded,reviewer_current,reviewer_notes
qa-covered-0044,True,undang-undang|20|2003,Pasal 11,Apa isi legal dari Pasal 11 dalam Undang-Undang No 20 Tahun 2003?,"Isi legal dari Pasal 11 dalam Undang-Undang No 20 Tahun 2003 tentang Organisasi Dan Tata Kerja Akademi:
, mempunyai tugas melakukan urusan administrasi akademik dan ketarunaan. (1) Subbagian Keuangan dan Administrasi Umum sebagaimana dimaksud dalam",found,1,kg-49ce9708ac10-4b950d5250ba70f0b9a5-0,"Isi legal dari Pasal 11 dalam Undang-Undang No 20 Tahun 2003 tentang Sistem Jaminan Sosial Nasional:
Cukup jelas","Isi legal dari Pasal 11 dalam UNDANG-UNDANG Nomor 20 Tahun 2003 tentang SISTEM PENDIDIKAN NASIONAL:
(1) Pemerintah dan Pemerintah Daerah wajib memberikan layanan dan kemudahan, serta menjamin terselenggaranya pendidikan yang bermutu bagi setiap warga negara tanpa diskriminasi. (2) Pemerintah dan Pemerintah Daerah wajib menjamin tersedianya dana guna terselenggaranya pendidikan bagi setiap warga negara yang berusia tujuh sampai dengan lima belas tahun.",0.481481,0.329897,0.947368,False,,,,,,,,
qa-covered-0045,True,peraturan menteri|7|2006,Pasal 9,Sampaikan isi hukum dalam Pasal 9 dari Peraturan Menteri Keuangan Republik Indonesia No 7 Tahun 2006!,"Ketentuan hukum dalam Pasal 9 dalam Peraturan Menteri Keuangan Republik Indonesia No 7 Tahun 2006 tentang Tata Cara Pengajuan Permohonan:
PKBSI yang telah diterbitkan sebagaimana dimaksud dalam",found,1,kg-00dd4dc49ca1-a17f6cf1aadd9fb74acc-0,"Ketentuan hukum dalam Pasal 9 dalam Peraturan Menteri Keuangan Republik Indonesia No 7 Tahun 2006 tentang Perubahan Kedua Atas Peraturan Menteri Keuangan:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf l, huruf m, huruf n, huruf o, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br, huruf bs, huruf bt, huruf bu, huruf","Ketentuan dalam Pasal 9 dalam Peraturan Menteri Keuangan Republik Indonesia No 7 Tahun 2006 tentang Perubahan Atas Peraturan Menteri Keuangan:
ayat (1) huruf b, huruf c, dan huruf d, dan",0.161616,0.526316,0.777778,False,,,,,,,,
qa-covered-0046,True,peraturan pemerintah|69|2014,Pasal 17,Tulis isi hukum dari Pasal 17 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014!,"Isi hukum dari Pasal 17 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014 tentang Hak Guna Air:
Cukup jelas.",found,1,kg-e6a0e4896f6f-a67c2a93251113fd5044-0,"Isi hukum dari Pasal 17 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014 tentang Tata Cara Pelaksanaan Penempatan:
(1) Penempatan TKI di luar negeri dilakukan oleh Penempatan TKI. (2) Penempatan TKI di luar negeri sebagaimana dimaksud pada ayat (1) dilakukan oleh: a. perusahaan penempatan TKI; b. perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah; c. perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI; d. perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah; e. perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI; atau f. perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah. (3) Penempatan TKI di luar negeri sebagaimana dimaksud pada ayat (1) dilakukan oleh perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang didirikan oleh Pemerintah Daerah dan perusahaan penempatan TKI yang","Isi hukum dari Pasal 17 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014 tentang Hak Guna Air:
(1) Izin sebagaimana dimaksud dalam",0.15,0.837209,0.666667,False,,,,,,,,
qa-covered-0047,True,peraturan presiden|19|2016,Pasal 12,Kutipan isi Pasal 12 menurut Peraturan Presiden Republik Indonesia No 19 Tahun 2016 berbunyi apa?,"Kutipan isi Pasal berbunyi: Pasal 12 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Kedua Atas Peraturan Presiden:
diubah, dan di antara ayat (2) dan ayat (3) disisipkan 1 (satu) ayat, yakni ayat (2a) sehingga",found,1,kg-398cb0e3af9e-9afc067f67781f91a35d-0,"Kutipan isi Pasal berbunyi: Pasal 12 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Atas Peraturan Presiden Nomor 10 Tahun 2010 Tentang:
diubah sehingga berbunyi sebagai berikut:","Kutipan isi Pasal berbunyi: Pasal 12 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Kedua Atas Peraturan Presiden Nomor 12 Tahun 2013 Tentang Jaminan Kesehatan:
ayat (2) huruf b, huruf c, dan huruf d, diberikan kepada Peserta yang telah terdaftar pada BPJS Kesehatan. (2) Kartu Indonesia Sehat sebagaimana dimaksud pada ayat (1) diberikan secara bertahap. (3) Nomor identitas Peserta sebagaimana dimaksud pada ayat (1) merupakan nomor identitas tunggal yang berlaku untuk semua program jaminan sosial. 10. Ketentuan",0.647059,0.474576,0.875,False,,,,,,,,
qa-covered-0048,True,peraturan pemerintah|32|2011,Pasal 29,Apa yang tertulis dalam Pasal 29 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011?,"Tertulis dalam Pasal 29 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Manajemen Dan Rekayasa, Analisis Dampak,:
(1) Perbaikan geometrik ruas jalan dan/atau persimpangan serta perlengkapan jalan yang tidak berkaitan langsung dengan pengguna jalan sebagaimana dimaksud dalam",found,1,kg-6463251901b2-f2d62254db81126ad774-0,"Tertulis dalam Pasal 29 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Meteo Rologi, Klimatologi, Dan Geofi Sika:
Cukup jelas.","Berdasarkan konteks yang diberikan, Pasal 29 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Darah:
ayat (1) huruf a meliputi: a. pengumpulan darah; b. pengujian darah; c. penyaluran darah; d. penyimpanan darah; e. pengangkutan darah; f. pendistribusian darah; dan g. pendistribusian produk darah. (2) Pengumpulan darah sebagaimana dimaksud pada ayat (1) huruf a dilakukan oleh lembaga yang berwenang. (3) Pengujian darah sebagaimana dimaksud pada ayat (1) huruf b dilakukan oleh lembaga yang berwenang. (4) Penyaluran darah sebagaimana dimaksud pada ayat (1) huruf c dilakukan oleh lembaga yang berwenang. (5) Penyimpanan darah sebagaimana dimaksud pada ayat (1) huruf d dilakukan oleh lembaga yang berwenang. (6) Pengangkutan darah sebagaimana dimaksud pada ayat (1) huruf e dilakukan oleh lembaga yang berwenang. (7) Pendistribusian darah sebagaimana dimaksud pada ayat (1) huruf f dilakukan oleh lembaga yang berwenang. (8) Pendistribusian produk darah sebagaimana dimaksud pada ayat (1) huruf g dilakukan oleh lembaga yang berwenang.",0.47619,0.177083,0.26087,False,,,,,,,,
qa-covered-0049,True,peraturan presiden|9|2013,Pasal 3,Sampaikan isi hukum dalam Pasal 3 dari Peraturan Presiden Republik Indonesia No 9 Tahun 2013!,"Ketentuan hukum dalam Pasal 3 dalam Peraturan Presiden Republik Indonesia No 9 Tahun 2013 tentang Penyelenggaraan Pengelolaan Kegiatan Usaha Hulu Minyak Da N:
Keanggotaan Komisi Pengawas sebagaimana dimaksud dalam",found,1,kg-675345c97935-34d8621923159831f993-0,"Ketentuan hukum dalam Pasal 3 dalam Peraturan Presiden Republik Indonesia No 9 Tahun 2013 tentang Badan Narkotika Nasional:
(1) BNN mempunyai tugas menyelenggarakan pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika. (2) Dalam menyelenggarakan tugas sebagaimana dimaksud pada ayat (1), BNN mempunyai fungsi: a. perumusan kebijakan di bidang pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika; b. pelaksanaan kebijakan di bidang pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika; c. penyusunan norma, standar, prosedur, dan kriteria di bidang pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika; d. pemberian bimbingan teknis dan supervisi di bidang pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika; e. pelaksanaan pemantauan, evaluasi, dan pelaporan di bidang pencegahan, pemberantasan, pemulihan, dan rehabilitasi terhadap penyalahgunaan dan peredaran gelap narkotika; dan f","Ketentuan hukum dalam Pasal 3 dalam Peraturan Presiden Republik Indonesia No 9 Tahun 2013 tentang Penyele nggaraan Pengelolaan Kegiatan Usaha Hulu Minyak Dan Gas Bumi:
Keanggotaan Komisi Pengawas sebagaimana dimaksud dalam",0.215569,0.866667,0.736842,False,,,,,,,,
qa-covered-0050,True,peraturan pemerintah|32|2005,Pasal 1,Tuliskan kutipan lengkap dari Pasal 1 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2005!,"(1) Modal awal Lembaga Penjamin Simpanan, dengan Peraturan Pemerintah ini, ditetapkan sebe sar Rp4.000.000.000.000,00 (empat triliun rupiah). (2) Modal awal sebagaimana dimaksud pada ayat (1) berbentuk tunai dan merupakan kekayaan negara yang dipisahkan. (3) Modal awal sebagaimana dimaksud pada ayat (1) berasal dari rekening Menteri Keuangan No mor 502.000002 dengan nama Bendaharawan Umum Negara untuk Obligasi dalam rangka Penjaminan, di Bank Indonesia. (4) Neraca pembukaan Lembaga Penjam in Simpanan ditetapkan oleh Dewan Komisioner Lembaga Penjamin Simpanan.",found,2,"kg-de055575cd93-a66968c21a14ff14fb03-0,kg-de055575cd93-ea968a438565d14dcea8-0","(1) Untuk meningkatkan pelayanan kesehatan dan kesehatan masyarakat, Pemerintah dan Pemerintah Daerah wajib menyelenggarakan rumah sakit. (2) Rumah sakit sebagaimana dimaksud pada ayat (1) dapat berbentuk: a. rumah sakit umum; b. rumah sakit khusus; c. rumah sakit khusus yang menyelenggarakan pelayanan kesehatan dasar; d. rumah sakit khusus yang menyelenggarakan pelayanan kesehatan lanjutan; e. rumah sakit khusus yang menyelenggarakan pelayanan kesehatan lanjutan dan pelayanan kesehatan dasar; f. rumah sakit khusus yang menyelenggarakan pelayanan kesehatan lanjutan dan pelayanan kesehatan dasar yang diselenggarakan oleh pemerintah daerah; g. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah; h. rumah sakit khusus yang diselenggarakan oleh masyarakat; i. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat; j. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat yang diselenggarakan oleh pemerintah daerah; k. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat yang diselenggarakan oleh masyarakat; l. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat yang diselenggarakan oleh pemerintah daerah; m. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat yang diselenggarakan oleh masyarakat yang diselenggarakan oleh pemerintah daerah; n. rumah sakit khusus yang diselenggarakan oleh pemerintah daerah dan masyarakat yang diselenggarakan oleh masyarakat yang diselenggarakan oleh masyarakat; o",[NO_CONTEXT],0.1,0.02381,0.0,False,,,,,,,,
qa-covered-0051,True,peraturan gubernur|24|2016,Pasal 5,Jelaskan narasi hukum dalam Pasal 5 menurut Peraturan Gubernur Provinsi Sumatera Barat No 24 Tahun 2016!,"Narasi hukum dalam Pasal 5 dalam Peraturan Gubernur Provinsi Sumatera Barat No 24 Tahun 2016 tentang Pembinaan Dan Pengawasan:
ayat (3 ) huruf a merupakan pembina an pada saat penyiapan Puskesmas melakukan pemenuhan Standar Akreditasi Puskesmas. (2) Pembinaan dalam tahap penyiapan Puskesmas melakukan pemenuhan Standar Akreditasi Puskesmas sebagaimana dimaksud pada ayat (1) dilaksanakan dalam bentuk : www.regulasip.com a. mendorong Puskesmas melaksanakan perencanaan dan program Puskesmas yang berorientasi akreditasi atau wajib akreditasi; b. mendorong Pemerintah Daerah Kabupaten/Kota dalam penganggaran pemenuhan Standar Akreditasi Puskesmas; c. mendorong Pemerintah Kabupaten/Kota menganggarkan dana alokasi khusus bidang pelayanan Kesehatan dasar untuk pemenuhan standar akreditasi Puskesmas; d. mendorong Pemerintah Kabupaten/Kota dalam pembuatan road map rencana akreditasi Puskesmas diwilayahnya; e. memfasilitasi Pemerintah Kabupaten/Kota dalam pembentukan Tim Pendamping Akreditasi Puskesmas; dan f. memfasilitasi tim Puskesmas dalam penyiapan Puskesmas dalam memperoleh penetapan Akreditasi Puskesmas;",found,5,"kg-a52b1419ea0a-71cb3f360267a4a794ea-0,kg-a52b1419ea0a-9c1fde002887fb2e0346-0,kg-a52b1419ea0a-c9f4819dccab28c68ec5-0,kg-a52b1419ea0a-8f0d1fee4dcd8f329f25-0","Narasi hukum dalam Pasal 5 dalam Peraturan Gubernur Provinsi Sumatera Barat No 24 Tahun 2016 tentang Pedoman Umum Pelaksanaan Kegiatan:
(1) Pengadaan barang/jasa pemerintah sebagaimana dimaksud dalam","Narasi hukum dalam Pasal 5 dalam Peraturan Gubernur Provinsi Sumatera Barat No 24 Tahun 2016 tentang Pedoman Umum Pengelolaan Dana Bergulir Provinsi Sumatera Barat:
(1) Dana Bergulir yang disalurkan oleh Bank Pelaksana dilakukan dengan pengikatan dan pengadministrasian nasabah/debitur. (2) Dana Bergulir sebagaimana dimaksud pada ayat (1) dapat dijamin oleh PT. Jamkrida Jatim dan/atau Mitra Usaha ( avalist kredit). (3) Masyarakat Jawa Timur yang dijamin oleh PT. Jamkrida adalah sebagai berikut: - a. Usaha yang feasible dan belum bankable ; - b. Usaha yang tidak feasible dan belum bankable.",0.253012,0.276786,0.888889,False,,,,,,,,
qa-covered-0052,True,undang-undang|17|2008,Pasal 27,Apa saja hal yang dijelaskan dalam Pasal 27 dari Undang-Undang Republik Indonesia No 17 Tahun 2008?,"Berikut adalah isi hukum dari Pasal 27 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
Untuk melakukan kegiatan angkutan di perairan orang perseorangan warga negara Indonesia atau badan usaha wajib memiliki izin usaha.",found,1,kg-837cfb09010d-ce1b89217e58ec0ca735-0,"Isi resmi sebagaimana tercatat dalam Pasal 27 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 10. Ketentuan","Isi Pasal sesuai konteks:
0 dari 1
Teks: UNDANG-UNDANG Nomor 17 Tahun 2008
tentang P E L A Y A R A N
BAB IV - PEMBINAAN
Pasal 27
Untuk melakukan kegiatan angkutan di perairan orang perseorangan warga negara Indonesia atau badan usaha wajib memiliki izin usaha.",0.25,0.813187,0.884615,False,,,,,,,,
qa-covered-0053,True,keputusan presiden|3|1999,Pasal 1,Tulis isi hukum dari Pasal 1 dalam Keputusan Presiden Republik Indonesia No 3 Tahun 1999!,"Isi hukum dari Pasal 1 dalam Keputusan Presiden Republik Indonesia No 3 Tahun 1999 tentang Pernyataan Persetujuan Atas Kenaikan Kuota Republik:
Menyetujui kenaikan kuota Republik Indonesia pada Dana Moneter Internasional dari SDR 1.497.600.00 0,00 (satu miliar empat ratus sembilan puluh tujuh juta enam ratus ribu special drawing rights) menjadi SDR 2.079.300.000,00 (dua miliar tujuh puluh sembilan juta tiga ratus ribu special drawing rights), sebagaimana telah diputuskan oleh Dewan Gubernur Dan a Moneter International pada tanggal 30 Januari 1998 melalui Resolusi No. 53 -2 tentang Increase in Quotas of Fund members -Eleventh General Review.",found,1,kg-d97b0b28930f-4916bc1ad8f2e7d59951-0,"Isi hukum dari Pasal 1 dalam Keputusan Presiden Republik Indonesia No 3 Tahun 1999 tentang Pengesahan Persetujuan Antara Pemerintah Republik:
Mengesahkan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik Rakyat Tiongkok mengenai Penghindaran Pajak Berganda dan Pencegahan Pengelakan Pajak atas Penghasilan (Agreement between the Government of the Republic of Indonesia and the Government of the People's Republic of China on the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income) yang telah ditandatangani Pemerintah Republik Indonesia di Jakarta pada tanggal 20 Desember 1997 sebagai hasil perundingan antara Delegasi -delegasi Pemerintah Republik Indonesia dan Pemerintah Republik Rakyat Tiongkok yang salinan naskah aslinya dalam bahasa Indonesia, bahasa Mandarin dan bahasa Inggris sebagaimana terlampir pada Keputusan Presiden ini.","Isi hukum dari Pasal 1 dalam Keputusan Presiden Republik Indonesia No 3 Tahun 1999 tentang Pernyataan Persetujuan Atas Kenaikan Kuota Republik Indonesia Pada Dana Moneter Internasional:
Menyetujui kenaikan kuota Republik Indonesia pada Dana Moneter Internasional dari SDR 1.497.600.000,00 (satu miliar empat ratus sembilan puluh tujuh juta enam ratus ribu special drawing rights ) menjadi SDR 2.079.300.000,00 (dua miliar tujuh puluh sembilan juta tiga ratus ribu special drawing rights ) sebagaimana telah diputuskan oleh Dewan Gubernur Dana Moneter Internasional pada tanggal 30 Januari 1998 melalui Resolusi No. 53-2 tentang Increase in Quotas of Fund members-Eleventh General Review.",0.241071,0.936585,0.976471,False,,,,,,,,
qa-covered-0054,True,peraturan pemerintah|72|2009,Pasal 116,Uraikan teks hukum dari Pasal 116 menurut Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009!,"Teks hukum dari Pasal 116 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
Cukup jelas.",found,1,kg-aced410a168b-4b8adb8b0b6bd684777a-0,"Teks hukum dari Pasal 116 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.","Teks hukum dari Pasal 116 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
Kondektur sebagaimana dimaksud dalam",0.734694,0.875,0.785714,False,,,,,,,,
qa-covered-0055,True,undang-undang|43|1999,Pasal 12,Bagaimana bunyi lengkap dari Pasal 12 berdasarkan Undang-Undang. No 43 Tahun 1999?,"Bunyi lengkap dari Pasal berdasarkan Pasal 12 dalam Undang-Undang. No 43 Tahun 1999 tentang Perubahan Atas:
, dan",found,3,"kg-124baf9ba5b5-44b7bb7b7fa16d0e233a-0,kg-124baf9ba5b5-72b717f316aa5c8094a5-0,kg-124baf9ba5b5-a0c5ae8126ff17c7dd70-0","Bunyi lengkap dari Pasal berdasarkan Pasal 12 dalam Undang-Undang. No 43 Tahun 1999 tentang Kekuasaan Kehakiman:
Cukup jelas","Berdasarkan konteks yang diberikan, bunyi lengkap dari Pasal 12 dalam Undang-Undang. No 43 Tahun 1999 tentang Perubahan Atas Undang-Undang Nomor 8 Tahun 1974 Tentang Pokok-Pokok Kepegawaian adalah sebagai berikut:

Pasal 12
Cukup jelas",0.810811,0.62963,0.647059,False,,,,,,,,
qa-covered-0056,True,peraturan pemerintah|32|2011,Pasal 33,Tunjukkan kutipan teks dari Pasal 33 menurut Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011!,"Kutipan isi Pasal sesuai teks asli dalam Pasal 33 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Manajemen Dan Rekayasa, Analisis Dampak,:
Perlengkapan jalan yang berkaitan langsung dengan pengg una jalan sebagaimana dimaksud dalam",found,1,kg-6463251901b2-29d5d30dd9e55f0f80b5-0,"Kutipan isi Pasal sesuai teks asli dalam Pasal 33 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Meteo Rologi, Klimatologi, Dan Geofi Sika:
Cukup jelas.","Kutipan isi Pasal sesuai teks asli dalam Pasal 33 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Darah:
ayat (1) huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, dan huruf h, dilakukan oleh lembaga yang berwenang. (2) Lembaga yang berwenang sebagaimana dimaksud pada ayat (1) dapat berupa: a. lembaga pemerintah; b. lembaga nonpemerintah; atau c. lembaga asing. (3) Lembaga pemerintah sebagaimana dimaksud pada ayat (2) huruf a terdiri atas: a. kementerian; b. lembaga pemerintah nonkementerian; c. lembaga pemerintah daerah provinsi; dan d. lembaga pemerintah daerah kabupaten/kota. (4) Lembaga nonpemerintah sebagaimana dimaksud pada ayat (2) huruf b terdiri atas: a. asosiasi profesi; b. asosiasi profesi dan organisasi profesi; c. organisasi profesi; d. organisasi profesi dan organisasi profesi; e. organisasi profesi dan asosiasi profesi; f. organisasi profesi dan asosiasi profesi; g. asosiasi profesi dan organisasi profesi; h. asosiasi profesi dan organisasi profesi; i. asosiasi profesi dan asosiasi profesi; j. organisasi profesi dan asosiasi profesi; k",0.625,0.233503,0.092105,False,,,,,,,,
